market_title,site,number,menu,work_hours,price_range,address,category,image,latitude,longitude,tags
대원식당,,061-744-3582  ,"수라상정식(1인 3만9천원), 대원상정식(1인 4만9천원) ",11:30~15:00/17:00~21:30(마지막 주문 20:00) ,2~5만원대,전라남도 순천시 장천동 35-11,"한식(일반한식), 한정식, 남도음식",restaurant_pics/대원식당.jpg,34.950087,127.490202,
보헤미안박이추커피,,033-662-5365  ,"핸드드립(5천원~1만원), 카페오레(6천원), 레몬에이드, 아이스크림, 크림소다, 코코아(각 5천원), 강릉커피빵(1만원)","09:00~17:00 | 토, 일요일 08:00~17:00 ",1만원 미만,강원특별자치도 강릉시 연곡면 영진리 181,"디저트/차/베이커리, 커피전문점",restaurant_pics/보헤미안박이추커피.jpg,37.864588,128.842447,스페셜티커피
백촌막국수,,033-632-5422  ,"메밀국수(1만원, 곱빼기 1만2천원), 편육(2만5천원) ",10:30~17:00 | 화요일 10:30~15:00,1만원 미만,강원특별자치도 고성군 토성면 백촌리 162,"한식(면류), 막국수, 한식(육류), 수육",restaurant_pics/백촌막국수.jpg,38.293026,128.541766,
국일식당,,061-857-0588  ,"꼬막정식(2만원), 백반(중 1만원, 대 1만5천원, 특대 2만원), 삼계탕(1만2천원), 대구탕(1만5천원) ",08:00~21:00 ,2~5만원대,전라남도 보성군 벌교읍 벌교리 624-11,"한식(어패류), 꼬막",restaurant_pics/국일식당.jpg,34.843944,127.343676,노포
구로횟집,,061-453-1250  ,"낙지볶음, 낙지무침, 낙지물회(각 중 6만원, 대 7만원), 낙지전복연포탕(1인 2만원) ",11:30~21:00 ,2~5만원대,전라남도 무안군 청계면 구로리 715-8 구로횟집,"한식(어패류), 낙지",restaurant_pics/구로횟집.jpg,34.927533,126.390205,
경도회관,,061-666-0044  ,"하모유비키(13만원), 하모사시미(9만원), 하모유비키반추가(6만5천원), 하모사시미반추가(4만5천원)",11:00~15:30/16:30~20:50(마지막 주문 19:50) ,5~10만원대,전라남도 여수시 경호동 621-3,"한식(어패류), 갯장어",restaurant_pics/경도회관.jpg,34.721717,127.721883,
납작식당,,033-335-5477  ,"오삼불고기, 생삼겹살, 고추장삼겹살(각 200g 1만6천원), 오징어불고기(200g 1만7천원), 황탯국(8천원), 청국장, 된장찌개(각 7천원), 우삼겹된장찌개(9천원)",10:30~15:00/17:00~21:00(마지막 주문 20:00),1~2만원대,강원특별자치도 평창군 대관령면 횡계리 374-12,"한식(어패류), 오징어, 한식(육류), 돼지불고기",restaurant_pics/납작식당.jpg,37.67558052201009,128.70070969505048,노포
진미명가,,064-794-3639  ,다금바리회(25만원),17:40~21:00,25만원 이상,제주특별자치도 서귀포시 안덕면 사계리 2072 진미식당,"한식(어패류), 다금바리, 생선회",restaurant_pics/진미명가.jpg,33.228352,126.307705,
원조진남매운탕,,054-552-7777  ,"진남매운탕(1인 3만3천원), 잡어매운탕(1인 2만5천원), 메기매운탕(1인 2만2천원), 쏘가리매운탕(시가) ",09:00~24:00,2~5만원대,경상북도 문경시 마성면 신현리 128,"한식(민물어패류), 민물매운탕",restaurant_pics/원조진남매운탕.jpg,36.658422,128.12788,노포
요석궁1779,https://www.instagram.com/yosukgung.kr/,054-772-3347  ,"자미(6만9천원), 천미(12만원)",12:00~16:00/17:30~21:00(마지막 주문 20:30) ,10~15만원대,경상북도 경주시 교동 59-2 요석궁,"한식(일반한식), 한정식",restaurant_pics/요석궁1779.jpg,35.830282,129.216803,"노포, 한옥맛집"
삼부자갈비,https://www.instagram.com/sambuja1983/,031-211-8959  ,"한우생갈비(180g 6만5천원), 한우양념갈비(200g 4만9천원), 수입생갈비(280g 4만1천원), 수입양념갈비(300g 3만9천원), 삼부자점심특선(2만9천원), 갈비탕(1만6천원), 냉면(각 9천원), 된장찌개(3천원)",11:30~21:30(마지막 주문 21:00) ,5~10만원대,경기도 수원시 영통구 원천동 96-1 삼부리치안,"한식(육류), 소갈비",restaurant_pics/삼부자갈비.jpg,37.2736041648046,127.052603103031,
향토음식유리네,https://www.instagram.com/jeju_yurine,064-748-0890  ,"성게미역국(1만2천원), 갈치구이(3만6천원), 도새기몸국(9천원), 갈치조림(소 3만6천원, 중 5만4천원, 대 7만2천원), 한치무침, 자리무침, 돔베고기(각 3만원) ",09:00~16:00/17:30~21:00(마지막 주문 20:20) ,1~2만원대,제주특별자치도 제주시 연동 427-1,"한식(일반한식), 제주음식, 한식(육류), 돔베고기, 한식(어패류), 갈치",restaurant_pics/향토음식유리네.jpg,33.481447,126.497123,
오조해녀의집,,064-784-7789  ,"전복죽(1만2천원), 전복(1kg 11만원), 자연산전복(소 15만원, 대 18만원), 문어, 소라(1접시 각 1만2천원), 모둠(3만5천원)",07:00~19:00 ,1~2만원대,제주특별자치도 서귀포시 성산읍 오조리 3 오조해녀의집,"한식(일반한식), 전복죽, 한식(어패류), 전복, 해물",restaurant_pics/오조해녀의집.jpg,33.469658,126.92239,오션뷰
오설록,https://www.instagram.com/osulloc_official/,064-794-5312  ,"녹차(세작 9천5백원, 제주화산암차, 삼다연 각 9천, 일로향 1만3천8백원), 녹차라테(6천5백원), 말차소프트아이스크림(5천8백원), 녹차롤케이크(조각 6천원), 한라산녹차케이크(7천5백원)",09:00~18:00 ,1만원 미만,제주특별자치도 서귀포시 안덕면 서광리 1235-1 오설록,"디저트/차/베이커리, 녹차",restaurant_pics/오설록.jpg,33.3059189405945,126.289374359219,
서부냉면,,054-636-2457  ,"메밀냉면(1만2천원, 곱빼기 1만6천원), 한우불고기(2인 이상, 1인 200g 2만원) ",11:00~19:00,1~2만원대,경상북도 영주시 풍기읍 서부리 133-5 서부냉면,"한식(육류), 소불고기, 한식(면류), 평양냉면",restaurant_pics/서부냉면.jpg,36.87285234473955,128.5257645695902,노포
남경미락,,064-794-0077  ,"다금바리, 붉바리(각 1kg 28만원) 돌돔(1kg 27만원), 구문쟁이(1kg 18만원), 흑돔(1kg 17만원), 참돔(1kg 16만원)",11:30~15:00(마지막 주문 13:00)/17:00~21:00(마지막 주문 19:00) ,5~10만원대,제주특별자치도 서귀포시 안덕면 사계리 2032-3,"한식(어패류), 생선회",restaurant_pics/남경미락.jpg,33.230103,126.308753,오션뷰
현대옥남부시장점,,063-282-7214  ,"콩나물국밥(8천원), 오징어사리(2천원) ",06:00~14:00 ,1만원 미만,전라북도 전주시 완산구 전동3가 2-242 남부시장,"한식(탕/국/찌개/전골), 콩나물국밥",restaurant_pics/현대옥남부시장점.jpg,35.81242,127.146598,노포
소복갈비,,041-335-2401  ,"한우생갈비(250g 1인 5만2천원), 한우양념갈비(250g 4만4천원), 갈비탕(1만7천원), 설렁탕(9천원), 물냉면, 국수(각8천원), 비빔냉면(9천원)",11:00~14:00/17:00~19:00,5~10만원대,충청남도 예산군 예산읍 예산리 210-10,"한식(육류), 소갈비",restaurant_pics/소복갈비.jpg,36.679559,126.850237,노포
솔밤,https://www.instagram.com/solbam_restaurant/,070-4405-7788,"솔밤코스(32만원), 베버리지페어링(25만원)",17:30~22:30 ,25만원 이상,서울특별시 강남구 신사동 629-38,"한식(일반한식), 뉴코리안",restaurant_pics/솔밤.jpg,37.5214078159852,127.031699704012,핫플맛집
히떼로스터리,https://www.instagram.com/hytte_roastery/,070-7607-7060  ,"에스프레소(5천원), 아메리카노(5천원), 카페라테(5천5백원), 플랫화이트(5천5백원), 바닐라라테(6천원), 아인슈페너(6천원), 필터커피(6천원~7천5백원), 애플시나몬에이드, 애플시나몬블랙티(각 7천원), 밀크롤(6천원), 말차롤(6천5백원)","12:00~20:00 | 토, 일요일 10:00~20:00 ",1만원 미만,부산광역시 부산진구 전포동 239-4,"디저트/차/베이커리, 커피전문점",restaurant_pics/히떼로스터리.jpg,35.1557529453563,129.06820567163,
율링,https://www.instagram.com/yulling_official/,051-741-3323  ,"코스(15만5천원), 스페셜코스(20만원), 와인글라스페어링(4 glass 5만5천원, 6 glass 8만5천원)","13:00~14:30/17:20~19:10/19:30~21:30 | 토, 일요일, 공휴일 13:00~14:30/17:00~19:00/19:30~21:30",15~25만원대,부산광역시 해운대구 중동 957-1 미포오션사이드호텔,"한식(육류), 한우오마카세, 소고기구이",restaurant_pics/율링.jpg,35.1588665231625,129.170591418833,오션뷰
마이클어반팜테이블,,051-602-8650  ,"런치코스(6만5천원), 디너코스(9만원), 시저샐러드(2만1천원), 트러플감자튀김(1만6천원), 콘크림뇨키(2만4천원), 마이클시그니처버거(2만원), 파히타(3만7천원), 보타르가스파게티니(2만7천원)","11:30~14:30/17:00~22:00 | 토, 일요일 11:00~22:00 ",5~10만원대,부산광역시 수영구 망미동 475-1 F1963,"미국식, 뉴아메리칸",restaurant_pics/마이클어반팜테이블.jpg,35.1762346398621,129.115567097586,핫플맛집
동백섬횟집,,051-741-3888  ,"점심특선회정식(1인 4만원), 회코스(5만원, 7만원, 8만원, 10만원, 12만원), 세꼬시(1인 5만원)",12:00~14:00/16:00~22:00(마지막 주문 20:20),5~10만원대,부산광역시 해운대구 우동 655-7,"한식(어패류), 세꼬시, 생선회",restaurant_pics/동백섬횟집.jpg,35.160415,129.154677,
차오란,,051-922-1250  ,"런치세트(8만5천원~16만원), 디너세트(13만5천원~30만원), 차오란덕(16만원), 딤섬셀렉션(1인 7만5천원), 페킹덕(16만원)",12:00~15:00/18:00~21:30(마지막 주문 21:00),15~25만원대,부산광역시 해운대구 중동 1829 엘시티,"중식, 일반중식, 광동식중식",restaurant_pics/차오란.jpg,35.1613327099223,129.168013841974,오션뷰
팔레드신,,051-922-5100  ,"런치코스(10만5천원, 13만5천원, 16만5천원), 디너코스(13만5천원, 16만5천원), 북경오리(15만원), 이베리코차슈(6만원), 바삭한삼겹살바비큐(5만원), 소흥주칠리새우, 광동식탕수육(각 6만원), 한우탕수육(9만원)","12:00~14:30/18:00~21:30 | 토, 일요일 12:00~15:00/17:30~21:30",10~15만원대,부산광역시 해운대구 중동 1405-16 그랜드 조선 부산,"중식, 모던차이니즈, 홍콩식중식, 북경오리",restaurant_pics/팔레드신.jpg,35.1600663074705,129.163127599383,오션뷰
팔레트,,051-626-2364  ,"런치코스(6만6천원), 디너코스(13만8천원)","18:00~23:00 | 금, 토, 일요일 12:00~15:00/18:00~23:00",2~5만원대,부산광역시 남구 용호동 5-12,프랑스식,restaurant_pics/팔레트.jpg,35.1316369588506,129.119770650931,
모즈,https://www.instagram.com/mozu_marine.city,051-747-5048  ,"요리오마카세코스(1인 8만원), 모둠회(4만8천원), 방어회(5만원), 단새우(3만5천원), 가브리살숯불구이(3만2천원), 가을꽃게파스타(2만8천원)",18:00~01:00(익일)(마지막 주문 24:00) ,5~10만원대,부산광역시 해운대구 우동 1408 해운대아이파크 주동2동 T2R 판매시설 201호,"일식, 일식오마카세, 바/주점, 이자카야",restaurant_pics/모즈.jpg,35.157037795554,129.143328681551,
목장원,,051-404-5000  ,"한우등심(100g 4만2천원), 한우양념구이(120g 3만6천원), 한우꽃등심(100g 4만5천원), 양념갈빗살(120g 3만2천원), 꽃갈빗살소금구이(100g 3만5천원), 한우곰탕, 갈비탕(각 1만6천원)",11:30~21:30 ,5~10만원대,부산광역시 영도구 동삼동 628-1 목장원,"한식(육류), 소고기구이, 소갈비",restaurant_pics/목장원.jpg,35.071622,129.057311,"노포, 오션뷰"
사까에,,051-749-2248  ,"코스(20만원~30만원), 세트(8만5천원~12만원), 철판코스(23만원)","12:00~14:30/18:00~21:30 | 토, 일요일 12:00~15:00/18:00~22:00 ",15~25만원대,부산광역시 해운대구 중동 1408-5 파라다이스호텔부산,"일식, 스시, 데판야키",restaurant_pics/사까에.jpg,35.160192,129.165253,
모모스커피,,051-512-0700,"오늘의핸드드립(6천5백원), 아메리카노, 에스프레소(각 6천원), 카페라테, 시즈널티(각 6천5백원), 바닐라라테, 카카오라테(각 7천원), 비터초코에클레르(6천원), 티라미수(7천원), 피낭시에(3천5백원)",08:00~18:00 ,1만원 미만,부산광역시 금정구 부곡동 873-98,"디저트/차/베이커리, 커피전문점",restaurant_pics/모모스커피.jpg,35.219232,129.086487,스페셜티커피
아오모리,,051-720-8201  ,"런치오마카세(7만5천원), 디너스시오마카세(11만원), 디너사시미오마카세(13만원)","12:00~14:30/18:00~21:50 | 토, 일요일 11:30~14:50/18:00~21:50",10~15만원대,부산광역시 해운대구 우동 1505 벡스코 비지니스호텔,"일식, 스시",restaurant_pics/아오모리.jpg,35.167807,129.132831,
동경밥상,https://www.instagram.com/begoing22,070-7576-1428  ,"동경식민물장어덮밥(4만3천원, 특상 5만2천원), 나고야식민물장어덮밥(3만6천원), 민물장어덮밥(2만8천원)",11:30~15:00/17:30~21:00(마지막 주문 20:30),2~5만원대,부산광역시 수영구 남천동 3-25,"일식, 일식장어, 일식덮밥",restaurant_pics/동경밥상.jpg,35.1483944403014,129.11385120473,
블랙업커피,,051-944-4952  ,"핸드드립커피(6천원~1만3천원), 에스프레소, 아메리카노(각 4천8백원), 유기농허브티(5천원), 해수염(6천5백원), 말차쇼콜라케이크(7천원), 바질치즈스콘(3천8백원), 바닐라마들렌(2개 4천8백원), 체리피낭시에(3개 5천2백원)",10:00~22:00,1만원 미만,부산광역시 부산진구 부전동 168-152,"디저트/차/베이커리, 커피전문점",restaurant_pics/블랙업커피.jpg,35.156058,129.060001,스페셜티커피
하레마,,0507-1354-6558  ,"런치세트(12:00~14:00, 10만원), 디너1부(17:00~19:20, 18만원), 디너2부(19:30~22:00, 20만원)","12:00~14:00/디너1부 17:00~19:20, 디너2부 19:30~22:00│화, 수요일 디너1부 17:00~19:20, 디너2부 19:30~22:00",15~25만원대,부산광역시 해운대구 우동 1407 해운대두산위브더제니스,"일식, 스시",restaurant_pics/하레마.jpg,35.1572036560166,129.144817207267,
오륙도가원,,051-635-0707  ,"갈빗살(100g 3만6천원), 등심(200g 이상 주문, 100g 4만2천원), 제비추리(100g 4만2천원), 꽃살(100g 4만5천원) ",11:30~21:30,5~10만원대,부산광역시 남구 용호동 894-55,"한식(육류), 소고기구이",restaurant_pics/오륙도가원.jpg,35.10677,129.1115,오션뷰
랩24바이쿠무다,https://www.instagram.com/lab24_by_kumuda/,051-701-1301  ,"런치코스(6만5천원), 디너코스(15만원)",12:00~15:00/17:30~22:00(예약제로 운영됨) ,15~25만원대,부산광역시 해운대구 송정동 436-4,프랑스식,restaurant_pics/랩24바이쿠무다.jpg,35.177434696318,129.197177089995,오션뷰
무궁화,,051-810-6330  ,"수련(18만5천원), 동백(10만9천원), 무궁화(26만원), 모란(13만8천원), 한우불고기반상(6만9천원)",12:00~15:00/18:00~21:30 ,10~15만원대,부산광역시 부산진구 부전동 503-15,"한식(일반한식), 한정식, 일반한식",restaurant_pics/무궁화.jpg,35.156853,129.056647,
언양불고기부산집,,051-754-1004  ,"언양불고기(200g 3만5천원), 등심(130g 4만3천원), 생갈빗살(100g 4만8천원), 육사시미(200g 4만8천원)",11:00~21:30 ,5~10만원대,부산광역시 수영구 남천동 3-9,"한식(육류), 소불고기",restaurant_pics/언양불고기부산집.jpg,35.148042,129.11369,
베르크로스터스,,051-817-2111  ,"에스프레소(5천원), 아메리카노(5천5백원), 필터커피, 카페라테, 콜드브루, 얼그레이(각 6천원), 쿠키(4천5백원)",10:00~18:30 (마지막 주문 18:00) ,1만원 미만,부산광역시 부산진구 전포동 356-6,"디저트/차/베이커리, 커피전문점",restaurant_pics/베르크로스터스.jpg,35.1526155103264,129.066281137311,스페셜티커피
남풍,,051-749-2260  ,"점심코스(1인 11만원, 14만원), 셰프시그니처코스(17만원), 스페셜코스(1인 21만원, 25만원), 불도장(13만원), 어자해삼송이(13만원)","12:00~14:30/18:00~21:30 | 토, 일요일 12:00~15:00/18:00~22:00 ",10~15만원대,부산광역시 해운대구 중동 1408-5 파라다이스호텔부산,"중식, 일반중식",restaurant_pics/남풍.jpg,35.160192,129.165253,오션뷰
자하손만두,,02-379-2648 ,"물만두(1만1천원), 찐만두(9천원), 편수, 엄나무순만두(각 1만2천원), 만둣국, 떡만둣국(각 2만원), 만두전골(소 5만8천원, 대 7만5천원)",11:00~21:00(마지막 주문 20:15) ,1~2만원대,서울특별시 종로구 부암동 245-2,"한식(면류), 만두",restaurant_pics/자하손만두.jpg,37.59307,126.966,
무교동북어국집,,02-777-3891 ,북어해장국(9천5백원),"07:00~20:00│토, 일요일, 공휴일 07:00~15:00 ",1만원 미만 ,서울특별시 중구 다동 173,"한식(어패류), 북엇국",restaurant_pics/무교동북어국집.jpg,37.5677,126.9798,노포
