restaurant_name,address,number,price_range,restaurant_image1,latitude,longitude
어바웃진스,서울특별시 종로구 새문안로3길 30 대우빌딩 B1 107호,02-737-0927,2만원-3만원,/upload/restaurant_pics/어바웃진스.jpg,37.5727469,126.9734308
드엠,서울특별시 종로구 동순라길 126-3 5F,0507-1319-3279,만원 미만,/upload/restaurant_pics/드엠.jpg,37.5759023,126.9962918
노브13,서울특별시 종로구 자하문로7길 19 1F,02-6941-1890,만원-2만원,/upload/restaurant_pics/노브13.jpg,37.5788586,126.9706231
암소서울,서울특별시 종로구 새문안로 76 콘코디언빌딩 B1,02-6744-0123,4만원 이상,/upload/restaurant_pics/암소서울.jpg,37.5697843,126.9731965
제이엘리,서울특별시 종로구 자하문로5길 4 1F,0507-1339-9036,2만원-3만원,/upload/restaurant_pics/제이엘리.jpg,37.5778596,126.9714939
비텔로소띠,서울특별시 종로구 자하문로 4길 14-14 1F,02-733-1019,만원 미만,/upload/restaurant_pics/비텔로소띠.jpg,37.5770354,126.9728032
코블러,서울특별시 종로구 사직로12길 16,02-733-6421,2만원-3만원,/upload/restaurant_pics/코블러.jpg,37.57530452,126.9709067
뽐,서울특별시 종로구 자하문로9길 15 서촌애벌레 건물 1F,02-725-4750,만원-2만원,/upload/restaurant_pics/뽐.jpg,37.57931921,126.9703618
홍성원(본점),서울특별시 종로구 삼봉로 95 대성스카이렉스 2F,02-736-4545,만원-2만원,/upload/restaurant_pics/홍성원(본점).jpg,37.57218593,126.9825265
한옥달,서울특별시 종로구 자하문로1가길 9,0507-1354-3394,2만원-3만원,/upload/restaurant_pics/한옥달.jpg,37.5769463,126.9719828
오무사,서울특별시 종로구 필운대로9길 1,02-723-1933,만원-2만원,/upload/restaurant_pics/오무사.jpg,37.5821636,126.9675692
파틱,서울특별시 종로구 옥인3길 16,02-737-0682,만원-2만원,/upload/restaurant_pics/파틱.jpg,37.5807099,126.9658976
마루(포시즌스호텔서울),서울특별시 종로구 새문안로 97 포시즌스호텔 서울 1F,02-6388-5500,만원-2만원,/upload/restaurant_pics/마루(포시즌스호텔서울).jpg,37.5707762,126.9754223
원조누드치즈김밥,서울특별시 종로구 창경궁로 88 광장시장 41호,010-3164-1145,만원 미만,/upload/restaurant_pics/원조누드치즈김밥.jpg,37.57018151,126.99805135
투뿔등심(그랑서울점),서울특별시 종로구 종로 33 B1,02-2158-7903,3만원-4만원,/upload/restaurant_pics/투뿔등심(그랑서울점).jpg,37.5704418,126.9811674
라뜰리에꼼때,서울특별시 종로구 성균관로17길 53,010-7453-0010,4만원 이상,/upload/restaurant_pics/라뜰리에꼼때.jpg,37.5913895,126.9972842
솔트24,서울특별시 종로구 율곡로3길 75,02-722-9277,만원 미만,/upload/restaurant_pics/솔트24.jpg,37.5789811,126.9820963
육회자매집(3호점),서울특별시 종로구 종로 208 1F,02-2272-3036,만원-2만원,/upload/restaurant_pics/육회자매집(3호점).jpg,37.57074534,127.0008842
명동닭한마리,서울특별시 종로구 종로40가길 10,02-2275-3125,만원-2만원,/upload/restaurant_pics/명동닭한마리.jpg,37.57039572,127.0061171
스페이스오,서울특별시 종로구 인사동길 49 12F,02-737-4222,만원-2만원,/upload/restaurant_pics/스페이스오.jpg,37.5745615,126.9838013
진주육회,서울특별시 종로구 동호로 403-22,02-2263-0366,만원 미만,/upload/restaurant_pics/진주육회.jpg,37.5704415,127.0010807
무에,서울특별시 종로구 북촌로8길 28 1F,0507-1389-9260,만원 미만,/upload/restaurant_pics/무에.jpg,37.58083,126.9866659
친니,서울특별시 종로구 세종대로 175 세종문화회관 B1F,02-733-3270,만원-2만원,/upload/restaurant_pics/친니.jpg,37.5721241,126.9760848
우연화,서울특별시 종로구 수표로28길 30-2 1F,0507-1490-7984,만원-2만원,/upload/restaurant_pics/우연화.jpg,37.5729149,126.9903507
종로진낙지,서울특별시 종로구 수표로 122,02-742-0621,만원-2만원,/upload/restaurant_pics/종로진낙지.jpg,37.57210541,126.9890976
버터풀앤크리멀러스쁘띠(광화문점),서울특별시 종로구 종로3길 17 D타워 103호,02-2251-8177,만원 미만,/upload/restaurant_pics/버터풀앤크리멀러스쁘띠(광화문점).jpg,37.5710725,126.9789282
오죽이네(신관),서울특별시 종로구 삼일대로30길 10-3 1F,02-741-8879,만원-2만원,/upload/restaurant_pics/오죽이네(신관).jpg,37.5737294,126.9884188
백년토종삼계탕,서울특별시 종로구 북촌로 41,02-747-5535,만원-2만원,/upload/restaurant_pics/백년토종삼계탕.jpg,37.58059182,126.98485455
올랄라파리(휴업중),서울특별시 종로구 서순라길 127 1F,070-4128-0008,만원-2만원,/upload/restaurant_pics/올랄라파리(휴업중).jpg,37.57587959,126.9913159
발효카페큔,서울특별시 종로구 자하문로26길 17-2,010-5079-0591,만원 미만,/upload/restaurant_pics/발효카페큔.jpg,37.58469098,126.972252
흐엉관(종각점),서울특별시 종로구 우정국로2길 17 2F,02-732-7799,만원 미만,/upload/restaurant_pics/흐엉관(종각점).jpg,37.5696528,126.9840727
일번지,서울특별시 종로구 종로41길 10,정통 중식 / 일반 중식,,/upload/restaurant_pics/일번지.jpg,37.571719,127.006814
연남토마(북촌점),서울특별시 종로구 북촌로5길 39 1F,02-722-8064,만원-2만원,/upload/restaurant_pics/연남토마(북촌점).jpg,37.5793518,126.9827234
라면점빵,서울특별시 종로구 자하문로1길 39 1F,02-738-7865,만원 미만,/upload/restaurant_pics/라면점빵.jpg,37.57659912,126.9701233
대한순두부막걸리살롱,서울특별시 종로구 새문안로5길 13 B1,02-725-0717,만원 미만,/upload/restaurant_pics/대한순두부막걸리살롱.jpg,37.57129304,126.9745538
강가네떡볶이,서울특별시 종로구 종로32길 2  아케이트 101호,02-2278-3705,만원 미만,/upload/restaurant_pics/강가네떡볶이.jpg,37.5706239,127.0004191
커피한잔,서울특별시 종로구 사직로9길 16-1,02-722-7022,만원 미만,/upload/restaurant_pics/커피한잔.jpg,37.5770957,126.9679426
영덕회식당(종로점),서울특별시 종로구 종로5길 32-12 2F,02-763-2225,2만원-3만원,/upload/restaurant_pics/영덕회식당(종로점).jpg,37.5717338,126.9811658
고기공방,서울특별시 종로구 대명1길 16-17,02-744-0415,만원-2만원,/upload/restaurant_pics/고기공방.jpg,37.582822,126.9999609
강구미주구리,서울특별시 종로구 자하문로2길 5,02-733-7888,만원-2만원,/upload/restaurant_pics/강구미주구리.jpg,37.5765503,126.9708275
무무돈카츠,서울특별시 종로구 새문안로 92 오피시아빌딩 B1,02-733-8844,만원 미만,/upload/restaurant_pics/무무돈카츠.jpg,37.5697377,126.9749175
광화문고기집,서울특별시 종로구 새문안로5가길 11 1F,02-722-9536,만원-2만원,/upload/restaurant_pics/광화문고기집.jpg,37.5731127,126.9738294
오한수우육면가,서울특별시 종로구 종로 19,0507-1368-5675,만원 미만,/upload/restaurant_pics/오한수우육면가.jpg,37.570464,126.9798499
갈리나데이지,서울특별시 종로구 자하문로13길 1-4,02-720-1248,2만원-3만원,/upload/restaurant_pics/갈리나데이지.jpg,37.57989642,126.9710152
Scoff(서촌점),서울특별시 종로구 필운대로5가길 31,070-7761-1739,만원 미만,/upload/restaurant_pics/Scoff(서촌점).jpg,37.580374,126.9674699
룰스,서울특별시 종로구 자하문로5길 17 1-2F,02-720-7205,2만원-3만원,/upload/restaurant_pics/룰스.jpg,37.5775923,126.9709118
반짝반짝빛나는,서울특별시 종로구 인사동길 28-1 2F,02-738-4525,만원 미만,/upload/restaurant_pics/반짝반짝빛나는.jpg,37.5733052,126.986141
양키스버거,서울특별시 종로구 삼일대로30길 30,070-8801-0815,만원 미만,/upload/restaurant_pics/양키스버거.jpg,37.57414353,126.98928207
야마야,서울특별시 종로구 새문안로3길 12 1F,02-720-8002,만원-2만원,/upload/restaurant_pics/야마야.jpg,37.57133304,126.9728213
빚짜이땔리방앗간(경복궁점),서울특별시 종로구 사직로 113 사학회관,02-722-1832,만원 미만,/upload/restaurant_pics/빚짜이땔리방앗간(경복궁점).jpg,37.57623434,126.97127425
계림,서울특별시 종로구 돈화문로4길 39,02-2263-6658,만원-2만원,/upload/restaurant_pics/계림.jpg,37.5701607,126.9945143
아름다운차박물관,서울특별시 종로구 인사동길 19-11,02-735-6678,만원 미만,/upload/restaurant_pics/아름다운차박물관.jpg,37.5723826,126.9858844
이문설농탕,서울특별시 종로구 우정국로 38-13,02-733-6526,만원 미만,/upload/restaurant_pics/이문설농탕.jpg,37.5726342,126.9838923
내자상회,서울특별시 종로구 사직로10길 3 1F,070-7755-0142,만원 미만,/upload/restaurant_pics/내자상회.jpg,37.5757932,126.9704804
독립밀방,서울특별시 종로구 통일로12길 10-18,02-722-3418,만원-2만원,/upload/restaurant_pics/독립밀방.jpg,37.5727147,126.9606432
단상,서울특별시 종로구 북촌로2길 11 1F,02-741-8333,만원-2만원,/upload/restaurant_pics/단상.jpg,37.577982,126.9864234
소친친,서울특별시 종로구 대명길 39-9,02-742-8594,만원-2만원,/upload/restaurant_pics/소친친.jpg,37.58260976,126.9997645
경춘자의라면땡기는날,서울특별시 종로구 율곡로3길 82,02-733-3330,만원 미만,/upload/restaurant_pics/경춘자의라면땡기는날.jpg,37.57929277,126.98228499
석파랑(본점),서울특별시 종로구 자하문로 309,02-395-2500,4만원 이상,/upload/restaurant_pics/석파랑(본점).jpg,37.5993438,126.9583503
"사직동,그가게",서울특별시 종로구 사직로9길 18,070-4045-6331,만원 미만,"/upload/restaurant_pics/사직동,그가게.jpg",37.57709269,126.9677324
삼방매,서울특별시 종로구 율곡로5길 3-11,02-723-4632,만원-2만원,/upload/restaurant_pics/삼방매.jpg,37.5765832,126.9846726
결,서울특별시 종로구 우정국로 26 센트로폴리스,02-6370-5840,만원 미만,/upload/restaurant_pics/결.jpg,37.571571,126.9835542
더미(광화문본점),서울특별시 종로구 종로 19 르메이에르종로타운 3F,02-2075-6611,3만원-4만원,/upload/restaurant_pics/더미(광화문본점).jpg,37.5706671,126.9798488
니코키친,서울특별시 종로구 율곡로10길 85-5,02-6449-3474,만원-2만원,/upload/restaurant_pics/니코키친.jpg,37.5738754,126.9919968
엄용백돼지국밥(종각점),서울특별시 종로구 인사동3길 20,02-722-8092,만원 미만,/upload/restaurant_pics/엄용백돼지국밥(종각점).jpg,37.5718777,126.9858222
따빠마드레,서울특별시 종로구 경희궁길 43,02-722-4199,2만원-3만원,/upload/restaurant_pics/따빠마드레.jpg,37.573017,126.9691
더피자필,서울특별시 종로구 종로10길 21 1F,02-795-3283,만원-2만원,/upload/restaurant_pics/더피자필.jpg,37.5689965,126.9845378
박순례손말이고기산정집(광화문점),서울특별시 종로구 새문안로5가길 3-10 선덕빌딩 2F,02-310-9636,2만원-3만원,/upload/restaurant_pics/박순례손말이고기산정집(광화문점).jpg,37.5723813,126.9741812
카페알베르게,서울특별시 종로구 필운대로 53-30,02-423-8833,만원 미만,/upload/restaurant_pics/카페알베르게.jpg,37.5807859,126.9679693
잘빠진메밀(익선동점),서울특별시 종로구 율곡로8길 73,070-4531-1214,만원 미만,/upload/restaurant_pics/잘빠진메밀(익선동점).jpg,37.5740387,126.9915014
신선식탁,서울특별시 종로구 율곡로13가길 4,02-742-6933,만원 미만,/upload/restaurant_pics/신선식탁.jpg,37.5763463,127.0007324
밥플러스,서울특별시 종로구 옥인길 9,02-725-1253,만원 미만,/upload/restaurant_pics/밥플러스.jpg,37.5804643,126.9679894
오스테리아고스마,서울특별시 종로구 경교장길 35 3132호,02-6404-2018,2만원-3만원,/upload/restaurant_pics/오스테리아고스마.jpg,37.568607,126.9660556
포탈라(종로점),서울특별시 종로구 청계천로 99 수표교빌딩,02-318-0094,만원-2만원,/upload/restaurant_pics/포탈라(종로점).jpg,37.56840954,126.98866259
주간소바식당산(휴업중),서울특별시 종로구 인사동4길 12-4,02-3210-0113,만원 미만,/upload/restaurant_pics/주간소바식당산(휴업중).jpg,37.578572,126.970914
광화문더덕순대,서울특별시 종로구 새문안로5길 10,02-725-0054,만원 미만,/upload/restaurant_pics/광화문더덕순대.jpg,37.571072,126.9750795
까예데고미스,서울특별시 종로구 자하문로5가길 9-1,02-722-9123,2만원-3만원,/upload/restaurant_pics/까예데고미스.jpg,37.5795366,126.969346
리본윈도우,서울특별시 종로구 대학로14길 25-1 윤서빌딩 1F,070-4110-2568,만원-2만원,/upload/restaurant_pics/리본윈도우.jpg,37.5844077,127.0025047
모루카츠,서울특별시 종로구 종로 19 르메이에르 종로타운 B1 116-1호,070-4027-4963,만원-2만원,/upload/restaurant_pics/모루카츠.jpg,37.570464,126.9798499
58호키엔소바,서울특별시 종로구 우정국로2길 8 B1,010-4240-4783,만원-2만원,/upload/restaurant_pics/58호키엔소바.jpg,37.5694423,126.9834661
몽핀,서울특별시 종로구 자하문로 307 신관 B3,02-395-9615,만원 미만,/upload/restaurant_pics/몽핀.jpg,37.598997,126.9590932
7.8막걸리(2호점),서울특별시 종로구 율곡로6길 27-5,전통 주점 / 포차,식당 홈페이지로 가기,/upload/restaurant_pics/7.8막걸리(2호점).jpg,37.5760857,126.9895436
텍스트커피,서울특별시 종로구 창덕궁길 121,070-7760-0121,만원 미만,/upload/restaurant_pics/텍스트커피.jpg,37.5828756,126.9890268
서린낙지(르메이에르종로타운),서울특별시 종로구 종로 19 르메이에르종로타운 2F,02-735-0670,만원-2만원,/upload/restaurant_pics/서린낙지(르메이에르종로타운).jpg,37.57111948,126.98009134
백세주마을(종각점),서울특별시 종로구 우정국로2길 10,02-720-0055,만원-2만원,/upload/restaurant_pics/백세주마을(종각점).jpg,37.56938171,126.98361206
고치비,서울특별시 종로구 필운대로 38 1F,070-8869-5776,2만원-3만원,/upload/restaurant_pics/고치비.jpg,37.5793387,126.9689528
법원,서울특별시 종로구 창덕궁1길 33,02-745-1933,3만원-4만원,/upload/restaurant_pics/법원.jpg,37.5792625,126.987371
이경문순대곱창,서울특별시 종로구 돈화문로11나길 5,02-765-1532,만원-2만원,/upload/restaurant_pics/이경문순대곱창.jpg,37.57307328,126.9908444
경성양꼬치(종로직영점),서울특별시 종로구 삼일대로17길 42-1,02-720-2678,만원-2만원,/upload/restaurant_pics/경성양꼬치(종로직영점).jpg,37.5694407,126.9852274
스토9,서울특별시 종로구 인사동16길 19,02-725-9285,만원-2만원,/upload/restaurant_pics/스토9.jpg,37.57555771,126.98409271
아이노가든키친,서울특별시 종로구 경희궁2길 10,02-336-0118,만원 미만,/upload/restaurant_pics/아이노가든키친.jpg,37.57283243,126.97127043
간짜장전문점세아,서울특별시 종로구 성균관로 20,02-766-9976,만원 미만,/upload/restaurant_pics/간짜장전문점세아.jpg,37.5845183,126.9975654
소문난원할매닭한마리(종로본점),서울특별시 종로구 종로40가길 25,02-2279-2078,만원-2만원,/upload/restaurant_pics/소문난원할매닭한마리(종로본점).jpg,37.5702494,127.0053046
종로설렁탕,서울특별시 종로구 종로 110-1,02-2271-3820,만원 미만,/upload/restaurant_pics/종로설렁탕.jpg,37.57008349,126.98984077
수정식당,서울특별시 종로구 종로16길 18,02-2279-4319,만원 미만,/upload/restaurant_pics/수정식당.jpg,37.5692687,126.98857962
종로할머니칼국수(종로본점),서울특별시 종로구 돈화문로11다길 14-2,02-744-9548,만원 미만,/upload/restaurant_pics/종로할머니칼국수(종로본점).jpg,37.57287216,126.9908218
부빙(가회점),서울특별시 종로구 북촌로7길 3-4,02-747-8288,만원 미만,/upload/restaurant_pics/부빙(가회점).jpg,37.5800861,126.9846283
테라스222,서울특별시 종로구 경희궁1길 35 M빌딩 2F,02-730-7300,만원-2만원,/upload/restaurant_pics/테라스222.jpg,37.57276042,126.96911466
